Date,Open Price,High Price,Low Price,Close Price,Traded Value^,No. Of Trades,Traded Quantity
21-02-2007,"1,300.00","1,311.75","1,280.00","1,283.85",127.76,14961,984547
20-02-2007,"1,313.90","1,323.80","1,295.00","1,299.55",177.18,17752,1350037
19-02-2007,"1,301.40","1,318.70","1,295.20","1,309.80",155.07,19624,1184674
15-02-2007,"1,265.00","1,300.00","1,225.10","1,292.25",118.03,15751,918389
14-02-2007,"1,253.00","1,267.00","1,240.00","1,260.75",98.45,15366,784469
13-02-2007,"1,256.00","1,284.90","1,235.00","1,252.90",130.44,17832,1032588
12-02-2007,"1,250.00","1,298.70","1,250.00","1,255.80",56.52,15805,446597
09-02-2007,"1,309.40","1,317.45","1,283.15","1,287.40",64.40,13231,498340
08-02-2007,"1,311.40","1,314.90","1,297.35","1,304.50",86.52,12971,662506
07-02-2007,"1,300.00","1,312.40","1,295.20","1,306.30",84.64,12191,649996
06-02-2007,"1,313.00","1,313.90","1,290.05","1,298.40",110.89,12189,852991
05-02-2007,"1,305.00","1,313.90","1,294.00","1,305.80",98.32,11346,752684
02-02-2007,"1,299.00","1,307.00","1,295.05","1,300.50",139.16,11243,1068654
01-02-2007,"1,289.95","1,295.00","1,275.00","1,292.05",59.90,11635,464976
31-01-2007,"1,297.10","1,313.90","1,272.00","1,277.90",156.81,23768,1216482
29-01-2007,"1,315.00","1,315.00","1,291.00","1,297.75",97.15,16310,745581
25-01-2007,"1,325.00","1,369.00","1,302.90","1,315.45",182.50,12680,1388494
24-01-2007,"1,311.50","1,314.00","1,298.15","1,307.15",76.92,11386,588787
23-01-2007,"1,313.10","1,313.95","1,300.00","1,302.70",102.06,13245,781038
22-01-2007,"1,300.10","1,322.40","1,290.05","1,313.45",104.10,17716,795239
19-01-2007,"1,315.45","1,326.50","1,292.15","1,298.15",94.05,17318,720514
18-01-2007,"1,305.00","1,325.95","1,305.00","1,315.45",89.60,18271,679954
17-01-2007,"1,329.90","1,335.00","1,300.00","1,304.65",86.68,22669,658457
16-01-2007,"1,388.95","1,388.95","1,319.00","1,324.10",256.36,50992,1906491
15-01-2007,"1,350.00","1,368.00","1,300.05","1,326.35",410.48,57271,3063958
12-01-2007,"1,290.15","1,329.00","1,290.15","1,323.95",203.32,29147,1543937
11-01-2007,"1,198.90","1,298.00","1,198.90","1,277.65",233.24,31456,1850166
10-01-2007,"1,244.55","1,255.00","1,230.00","1,235.40",90.73,16957,732857
09-01-2007,"1,247.90","1,261.85","1,225.25","1,256.40",125.07,21764,1005142
08-01-2007,"1,259.00","1,259.00","1,215.00","1,243.80",152.56,28215,1237973
05-01-2007,"1,265.00","1,268.60","1,253.10","1,263.00",85.74,12097,679685
04-01-2007,"1,285.00","1,285.00","1,250.10","1,259.05",125.51,17988,992675
03-01-2007,"1,253.00","1,288.00","1,239.15","1,280.15",138.16,22150,1096243
02-01-2007,"1,229.40","1,258.00","1,216.00","1,248.50",47.79,13630,386265
29-12-2006,"1,213.45","1,229.40","1,202.50","1,222.00",57.22,15386,468617
28-12-2006,"1,205.40","1,220.00","1,188.00","1,211.90",72.89,20305,604577
27-12-2006,"1,195.00","1,206.00","1,181.05","1,196.00",71.53,18126,598600
26-12-2006,"1,153.00","1,194.40","1,153.00","1,191.40",52.99,16498,449348
22-12-2006,"1,135.00","1,160.00","1,128.10","1,153.95",50.03,12211,437504
21-12-2006,"1,137.00","1,150.00","1,111.00","1,136.95",63.91,17265,563954
20-12-2006,"1,150.00","1,167.85","1,115.05","1,128.75",107.11,24108,938915
19-12-2006,"1,181.00","1,183.80","1,125.00","1,141.85",104.17,23478,905907
18-12-2006,"1,155.00","1,188.40","1,124.00","1,181.25",67.88,14501,587856
15-12-2006,"1,168.40","1,168.40","1,148.00","1,160.20",66.69,13160,576429
14-12-2006,"1,105.05","1,160.00","1,105.05","1,149.60",82.74,17549,729006
13-12-2006,"1,120.50","1,141.00","1,080.35","1,120.85",100.72,23494,904305
12-12-2006,"1,170.00","1,180.00","1,105.00","1,120.50",145.49,26028,1279575
11-12-2006,"1,175.00","1,189.00","1,134.00","1,173.45",125.12,22057,1069858
08-12-2006,"1,199.00","1,199.00","1,173.35","1,176.90",55.62,12303,471817
07-12-2006,"1,205.00","1,234.45","1,187.10","1,194.30",85.87,11527,718218
06-12-2006,"1,172.20","1,207.00","1,172.20","1,198.60",94.98,18926,795214
05-12-2006,"1,209.70","1,209.70","1,185.00","1,191.90",63.32,10968,529119
04-12-2006,"1,200.00","1,211.00","1,190.00","1,192.40",66.84,15124,558523
01-12-2006,"1,200.00","1,200.00","1,181.25","1,189.35",111.94,12939,940535
30-11-2006,"1,172.80","1,205.00","1,166.00","1,198.80",186.24,27180,1563638
29-11-2006,"1,160.00","1,168.80","1,150.00","1,164.55",75.49,12486,650789
28-11-2006,"1,150.00","1,156.00","1,111.15","1,149.85",76.83,13243,670740
27-11-2006,"1,150.00","1,164.00","1,150.00","1,160.80",84.97,13898,733427
24-11-2006,"1,150.00","1,156.90","1,136.15","1,150.00",92.25,16030,801326
23-11-2006,"1,156.00","1,169.40","1,140.00","1,144.15",111.63,23978,967581
22-11-2006,"1,154.00","1,171.00","1,135.35","1,148.10",161.30,28530,1397866
21-11-2006,"1,116.20","1,152.00","1,114.00","1,148.55",118.24,24752,1039538
20-11-2006,"1,085.05","1,121.00","1,065.55","1,117.85",143.05,27656,1293734
17-11-2006,"1,094.00","1,097.50","1,081.20","1,095.15",60.59,12951,555421
16-11-2006,"1,100.00","1,106.00","1,083.50","1,087.35",57.44,13001,525422
15-11-2006,"1,115.00","1,122.00","1,090.55","1,096.80",74.60,19590,674510
14-11-2006,"1,081.00","1,110.00","1,081.00","1,106.25",165.11,34068,1500965
13-11-2006,"1,070.80","1,080.00","1,066.10","1,075.75",54.30,12094,505829
10-11-2006,"1,070.00","1,094.70","1,065.10","1,068.70",88.56,14653,828369
09-11-2006,"1,069.00","1,075.00","1,053.35","1,063.60",89.50,18308,841355
08-11-2006,"1,065.00","1,070.90","1,051.15","1,063.30",64.59,17504,609190
07-11-2006,"1,074.00","1,084.90","1,060.20","1,065.15",85.96,16465,804795
06-11-2006,"1,066.50","1,069.90","1,056.00","1,059.40",67.25,15346,634223
03-11-2006,"1,085.00","1,088.00","1,058.00","1,066.95",83.92,18528,786110
02-11-2006,"1,090.00","1,090.00","1,072.00","1,080.05",59.46,13678,551094
01-11-2006,"1,097.00","1,105.90","1,080.30","1,083.20",51.99,13249,477726
31-10-2006,"1,080.00","1,098.80","1,075.10","1,087.10",93.26,19850,857734
30-10-2006,"1,076.00","1,088.00","1,060.20","1,079.35",111.49,21730,1038543
27-10-2006,"1,081.15","1,090.00","1,062.40","1,074.65",83.86,17368,781602
26-10-2006,"1,081.00","1,091.90","1,075.00","1,079.25",139.44,14472,1285053
23-10-2006,"1,094.90","1,094.90","1,061.40","1,080.10",35.81,11246,331976
21-10-2006,"1,109.00","1,109.00","1,088.10","1,090.55",11.67,6829,106826
20-10-2006,"1,100.00","1,102.00","1,086.10","1,089.60",58.38,14432,532351
19-10-2006,"1,106.00","1,112.75","1,082.65","1,092.40",85.05,18891,775905
18-10-2006,"1,110.10","1,117.00","1,101.00","1,106.25",138.28,24220,1248771
17-10-2006,"1,142.00","1,169.75","1,110.00","1,116.90",246.53,55286,2187304
16-10-2006,"1,125.00","1,150.00","1,115.00","1,129.70",275.68,52921,2431765
13-10-2006,"1,089.40","1,120.00","1,082.10","1,103.60",133.52,35971,1218528
12-10-2006,"1,050.00","1,085.00","1,041.00","1,082.55",134.85,38474,1263212
11-10-2006,"1,030.00","1,079.40","1,030.00","1,044.75",177.27,36739,1693429
10-10-2006,"1,003.00","1,017.80","1,003.00","1,011.50",69.90,14324,692445
09-10-2006,985.00,"1,009.00",980.55,"1,002.15",38.70,13607,386708
06-10-2006,"1,001.00","1,007.00",988.00,994.20,68.85,17275,691736
05-10-2006,998.00,"1,009.00",993.00,999.75,146.55,22362,1462350
04-10-2006,"1,016.00","1,016.00",983.35,987.40,172.06,42638,1736907
03-10-2006,"1,035.00","1,035.00","1,009.00","1,014.30",41.54,14880,408178
29-09-2006,"1,022.10","1,035.10","1,020.00","1,022.05",44.91,8713,438201
28-09-2006,"1,045.05","1,049.00","1,013.00","1,020.45",156.75,20785,1530393
27-09-2006,"1,050.00","1,055.00","1,036.15","1,042.65",87.72,14589,838185
26-09-2006,"1,030.00","1,050.00","1,024.90","1,044.30",96.64,17402,929252
25-09-2006,"1,047.00","1,050.00","1,022.25","1,025.60",34.82,10801,337395
22-09-2006,"1,045.00","1,053.85","1,030.10","1,039.55",64.78,17379,622161
21-09-2006,"1,032.00","1,057.90","1,018.00","1,053.00",133.46,29771,1276796
20-09-2006,"1,011.00","1,034.00",994.10,"1,030.05",68.69,21660,673974
19-09-2006,997.00,"1,020.00",990.40,"1,010.05",100.46,23473,993486
18-09-2006,"1,007.00","1,011.00",992.10,996.15,34.72,11790,347597
15-09-2006,"1,014.00","1,014.00",996.70,"1,002.70",59.27,14611,589925
14-09-2006,"1,009.00","1,016.00","1,001.90","1,013.40",60.42,17904,597182
13-09-2006,983.00,"1,008.00",981.00,999.95,57.52,17229,576908
12-09-2006,955.00,980.00,952.00,977.90,44.46,16997,458814
11-09-2006,999.00,999.00,949.00,953.45,98.55,25079,1018370
08-09-2006,"1,006.00","1,006.00",985.00,991.00,38.87,11249,392641
07-09-2006,980.30,995.00,980.30,986.70,39.06,12955,395896
06-09-2006,"1,017.50","1,017.50",991.10,993.60,69.93,18227,700108
05-09-2006,"1,023.00","1,030.00","1,001.00","1,005.80",99.65,20765,986322
04-09-2006,999.00,"1,020.00",999.00,"1,017.15",50.97,15343,502623
01-09-2006,996.00,"1,001.00",991.10,999.25,43.11,11663,432182
31-08-2006,984.00,"1,004.00",984.00,998.05,151.38,29618,1519214
30-08-2006,991.10,995.00,981.05,983.80,67.80,11120,686193
29-08-2006,985.00,992.00,983.00,990.10,66.24,14464,669899
28-08-2006,975.00,985.30,968.30,981.10,56.23,12622,575079
25-08-2006,971.00,976.90,967.65,974.40,63.49,13495,652938
24-08-2006,970.00,974.90,953.25,970.40,57.13,13958,592463
23-08-2006,976.00,978.75,960.10,963.10,60.63,11854,624434
22-08-2006,972.00,983.00,970.00,975.40,53.22,14587,544524
21-08-2006,976.00,976.00,957.00,969.30,58.36,14001,603522
18-08-2006,965.00,972.50,960.00,969.70,43.67,10458,450910
17-08-2006,975.00,983.00,958.00,960.15,60.39,16950,624292
16-08-2006,979.00,984.50,968.00,972.20,92.93,20654,951067
14-08-2006,973.75,975.00,959.00,964.65,41.65,12058,430357
11-08-2006,969.90,973.85,957.00,967.60,45.76,10858,473493
10-08-2006,961.00,975.00,960.00,965.75,55.15,13218,569781
09-08-2006,950.00,975.00,943.50,966.10,49.54,18087,513030
08-08-2006,940.00,958.00,935.00,954.80,27.93,10558,294600
07-08-2006,951.00,952.00,931.00,936.10,40.35,13462,429991
04-08-2006,960.00,963.80,943.00,948.55,63.83,21042,668550
03-08-2006,942.50,952.00,937.10,944.70,71.27,18988,752568
02-08-2006,925.00,942.50,920.00,940.20,41.55,13921,446183
01-08-2006,863.00,939.75,863.00,932.00,40.90,16298,440627
31-07-2006,935.00,965.00,930.00,936.15,40.57,16044,431175
28-07-2006,940.10,974.95,924.00,928.45,70.30,24636,754902
27-07-2006,"1,895.00","1,919.95","1,875.50","1,899.70",175.73,44273,924981
26-07-2006,"1,858.00","1,895.00","1,832.50","1,888.80",138.52,31776,738590
25-07-2006,"1,840.00","1,855.00","1,825.05","1,847.30",106.90,24779,579575
24-07-2006,"1,795.00","1,832.00","1,735.00","1,818.05",152.91,37562,853136
21-07-2006,"1,798.00","1,804.80","1,752.60","1,767.55",97.00,24571,548958
20-07-2006,"1,775.90","1,820.00","1,770.00","1,806.15",141.93,35974,789090
19-07-2006,"1,882.00","1,895.00","1,745.55","1,757.55",316.55,79890,1755798
18-07-2006,"1,860.00","1,950.00","1,815.50","1,834.50",255.44,61460,1380492
17-07-2006,"1,884.80","1,914.00","1,851.00","1,859.00",212.23,47822,1124604
14-07-2006,"1,840.00","1,896.00","1,825.10","1,874.30",114.78,27715,618726
13-07-2006,"1,892.00","1,898.75","1,850.25","1,867.35",125.86,27837,672947
12-07-2006,"1,780.00","1,909.00","1,780.00","1,890.30",220.66,48358,1190202
11-07-2006,"1,800.00","1,815.00","1,763.15","1,769.95",80.39,18443,452373
10-07-2006,"1,740.00","1,817.60","1,740.00","1,798.35",86.45,24241,482414
07-07-2006,"1,819.70","1,831.80","1,740.00","1,746.70",65.45,19207,366084
06-07-2006,"1,828.00","1,832.00","1,792.15","1,804.30",52.30,17868,288865
05-07-2006,"1,817.00","1,862.00","1,800.00","1,842.60",97.50,23039,530634
04-07-2006,"1,811.00","1,831.00","1,805.00","1,815.10",81.46,19525,448096
03-07-2006,"1,742.00","1,807.50","1,732.40","1,800.20",95.40,23713,535690
30-06-2006,"1,735.00","1,767.00","1,705.65","1,738.75",117.70,19631,681220
29-06-2006,"1,710.00","1,720.00","1,670.00","1,680.80",134.51,17418,789822
28-06-2006,"1,620.00","1,712.55","1,606.00","1,698.60",99.85,23286,598175
27-06-2006,"1,658.00","1,658.00","1,600.00","1,644.55",101.77,21427,625329
26-06-2006,"1,720.00","1,720.00","1,618.05","1,633.50",136.93,22478,821882
25-06-2006,"1,650.00","1,714.90","1,650.00","1,700.35",5.61,2383,32940
23-06-2006,"1,650.00","1,700.00","1,625.00","1,694.85",69.21,15862,413090
22-06-2006,"1,650.00","1,690.00","1,650.00","1,676.75",77.12,15614,458513
21-06-2006,"1,620.00","1,647.00","1,595.00","1,641.30",121.37,27892,745437
20-06-2006,"1,688.00","1,688.00","1,600.00","1,607.35",74.79,23427,460990
19-06-2006,"1,680.00","1,685.00","1,636.25","1,668.35",89.37,23457,536761
16-06-2006,"1,586.00","1,715.00","1,580.40","1,685.00",175.38,35771,1048771
15-06-2006,"1,586.00","1,586.00","1,501.00","1,550.55",114.44,26315,745920
14-06-2006,"1,561.95","1,624.95","1,451.25","1,483.65",240.75,46829,1598252
13-06-2006,"1,621.00","1,629.40","1,561.00","1,570.35",54.15,18959,342123
12-06-2006,"1,699.00","1,699.00","1,621.00","1,638.75",73.75,17666,448988
09-06-2006,"1,674.45","1,692.00","1,625.00","1,671.15",84.86,19589,507739
08-06-2006,"1,725.00","1,725.00","1,611.20","1,647.90",110.41,24705,670124
07-06-2006,"1,800.00","1,800.00","1,693.25","1,703.95",116.34,21598,676317
06-06-2006,"1,744.80","1,787.80","1,690.00","1,748.90",64.59,15675,371392
05-06-2006,"1,794.00","1,804.40","1,754.25","1,767.60",71.36,14319,401460
02-06-2006,"1,714.90","1,800.00","1,688.00","1,794.00",92.40,21895,526695
01-06-2006,"1,825.00","1,825.00","1,690.00","1,709.35",129.39,31195,742845
31-05-2006,"1,841.10","1,841.10","1,730.00","1,782.90",127.74,29556,721232
30-05-2006,"1,865.00","1,895.10","1,835.00","1,860.35",105.70,15810,564507
29-05-2006,"1,865.00","1,865.00","1,840.30","1,850.55",64.92,10079,350336
26-05-2006,"1,890.00","1,900.00","1,841.00","1,866.35",51.80,12937,276023
25-05-2006,"1,780.00","1,898.40","1,745.00","1,876.95",133.33,17054,729881
24-05-2006,"1,870.00","1,880.00","1,760.00","1,790.65",128.70,19808,713196
23-05-2006,"1,800.00","1,874.00","1,701.00","1,830.20",118.85,24521,673517
22-05-2006,"1,920.00","1,920.00","1,744.00","1,780.50",107.01,19645,587427
19-05-2006,"1,950.00","1,959.80","1,851.50","1,892.35",116.05,17802,608527
18-05-2006,"1,990.00","1,999.90","1,900.00","1,925.65",110.77,17644,567795
17-05-2006,"1,995.00","2,020.00","1,990.00","2,016.55",33.73,7323,167921
16-05-2006,"1,959.95","1,995.00","1,919.80","1,974.70",65.26,12856,333946
15-05-2006,"1,980.00","2,001.00","1,920.00","1,960.90",99.88,13973,504313
12-05-2006,"2,011.00","2,024.85","1,970.30","1,996.15",69.43,11248,347142
11-05-2006,"2,029.30","2,029.30","2,005.40","2,018.70",49.54,6302,245503
10-05-2006,"2,044.40","2,047.00","2,002.30","2,021.70",49.99,8510,247274
09-05-2006,"2,032.00","2,044.40","2,005.00","2,024.85",45.57,7543,225049
08-05-2006,"2,021.00","2,092.00","2,010.00","2,019.45",37.48,7904,185589
05-05-2006,"2,055.00","2,055.00","1,995.00","2,006.65",68.25,12477,338815
04-05-2006,"2,028.00","2,057.90","2,021.30","2,043.70",100.34,12689,491228
03-05-2006,"2,024.00","2,039.90","2,015.05","2,031.55",79.71,10434,393520
02-05-2006,"1,984.00","2,024.40","1,980.00","2,013.15",157.00,15145,779910
29-04-2006,"1,991.00","2,002.85","1,971.00","1,979.35",19.43,5214,97805
28-04-2006,"1,907.00","1,991.00","1,830.35","1,978.05",127.76,21608,661545
27-04-2006,"1,942.35","2,003.00","1,930.00","1,945.85",176.69,19820,895606
26-04-2006,"1,928.00","1,956.00","1,910.00","1,942.35",171.51,19907,883892
25-04-2006,"1,979.90","1,979.90","1,899.00","1,926.95",138.08,23984,712776
24-04-2006,"1,998.00","1,999.65","1,965.00","1,979.25",129.39,14092,654351
21-04-2006,"2,000.00","2,029.95","1,965.00","1,999.05",123.97,21157,621625
20-04-2006,"2,019.90","2,024.95","1,975.00","1,989.90",156.34,22885,787118
19-04-2006,"2,029.00","2,050.00","1,998.00","2,012.75",247.18,34710,1225414
18-04-2006,"1,978.00","2,088.00","1,978.00","2,009.50",375.05,66781,1847311
17-04-2006,"1,825.00","1,911.00","1,815.25","1,906.55",227.24,33599,1211094
13-04-2006,"1,805.00","1,829.70","1,770.00","1,797.15",193.88,21223,1075209
12-04-2006,"1,898.20","1,900.00","1,763.00","1,780.80",300.36,32444,1644672
10-04-2006,"1,900.00","1,919.95","1,880.00","1,894.10",166.73,14473,879305
07-04-2006,"1,948.00","1,997.00","1,875.00","1,889.25",177.49,15901,923195
05-04-2006,"1,950.10","1,965.15","1,920.00","1,932.05",67.06,8732,347116
04-04-2006,"1,950.40","1,960.00","1,940.05","1,948.55",72.50,7763,371451
03-04-2006,"1,927.00","1,956.00","1,920.00","1,950.75",75.32,8595,388209
31-03-2006,"1,957.90","1,957.90","1,910.00","1,915.50",70.24,9782,365021
30-03-2006,"1,902.90","2,010.00","1,902.90","1,968.10",140.92,12678,723021
29-03-2006,"1,879.00","1,902.90","1,867.00","1,898.15",101.05,10713,535537
28-03-2006,"1,900.00","1,911.00","1,881.00","1,887.60",88.74,8972,468909
27-03-2006,"1,895.00","1,910.00","1,885.55","1,890.95",69.47,6771,366054
24-03-2006,"1,887.00","1,905.00","1,869.05","1,891.45",68.74,9868,364673
23-03-2006,"1,900.00","1,919.00","1,868.25","1,874.20",62.41,9796,330561
22-03-2006,"1,920.00","1,920.00","1,881.20","1,893.35",121.41,14416,640146
21-03-2006,"1,908.00","1,935.00","1,898.65","1,915.20",127.02,15793,662673
20-03-2006,"1,874.00","1,915.00","1,865.50","1,908.00",165.76,17432,876609
17-03-2006,"1,840.00","1,880.50","1,840.00","1,861.00",138.38,16663,741530
16-03-2006,"1,817.00","1,839.90","1,806.30","1,835.40",105.13,11508,575008
14-03-2006,"1,824.90","1,827.70","1,791.10","1,803.15",78.66,10142,434682
13-03-2006,"1,773.80","1,847.60","1,773.80","1,828.60",163.15,22780,897319
10-03-2006,"1,692.00","1,775.00","1,690.00","1,763.65",141.31,15436,804368
09-03-2006,"1,720.00","1,728.00","1,690.00","1,724.85",100.00,8341,582839
08-03-2006,"1,732.00","1,740.00","1,705.00","1,722.55",82.25,8671,476686
07-03-2006,"1,740.15","1,750.00","1,720.00","1,724.70",42.98,6539,248146
06-03-2006,"1,716.00","1,753.00","1,710.00","1,744.30",78.77,8583,453948
03-03-2006,"1,742.00","1,742.00","1,697.35","1,705.75",45.51,7914,265555
02-03-2006,"1,745.40","1,754.00","1,720.35","1,741.80",71.32,9862,409712
01-03-2006,"1,700.00","1,745.40","1,687.25","1,740.20",97.08,13332,563269
28-02-2006,"1,695.00","1,704.00","1,670.00","1,700.80",59.63,9548,352718
27-02-2006,"1,667.00","1,695.00","1,666.40","1,690.35",53.18,7916,315139
24-02-2006,"1,670.25","1,680.00","1,656.30","1,670.05",22.87,4437,137167
23-02-2006,"1,660.00","1,689.90","1,660.00","1,670.55",86.82,10873,517698
22-02-2006,"1,670.00","1,670.00","1,651.30","1,661.85",24.05,4537,144574
21-02-2006,"1,655.00","1,671.00","1,651.10","1,666.00",47.80,7530,287655
20-02-2006,"1,639.00","1,655.00","1,627.40","1,649.85",54.19,8833,330451
17-02-2006,"1,650.00","1,656.40","1,620.00","1,625.00",59.81,9478,365431
16-02-2006,"1,625.00","1,639.80","1,612.00","1,629.15",107.38,10911,660561
15-02-2006,"1,647.90","1,647.90","1,605.00","1,619.35",85.21,11849,526165
14-02-2006,"1,670.00","1,670.00","1,614.00","1,618.55",141.58,13499,870258
13-02-2006,"1,669.60","1,670.00","1,648.00","1,651.00",41.78,5906,252568
10-02-2006,"1,670.15","1,678.00","1,645.05","1,669.60",56.72,6791,341025
08-02-2006,"1,666.00","1,672.10","1,652.35","1,662.50",69.21,5608,416581
07-02-2006,"1,680.00","1,693.50","1,644.25","1,674.10",146.08,10521,875348
06-02-2006,"1,629.90","1,683.00","1,626.35","1,679.05",60.25,9071,361872
03-02-2006,"1,639.90","1,647.80","1,612.40","1,630.80",88.61,8610,544690
02-02-2006,"1,670.00","1,676.00","1,629.65","1,636.80",65.06,6894,391967
01-02-2006,"1,656.00","1,678.00","1,650.40","1,666.65",81.16,6453,487087
31-01-2006,"1,679.60","1,679.60","1,652.35","1,670.40",31.37,6157,187895
30-01-2006,"1,665.40","1,679.60","1,652.10","1,658.90",28.74,6123,172893
27-01-2006,"1,680.00","1,680.00","1,650.60","1,659.15",62.29,5781,375477
25-01-2006,"1,649.00","1,659.95","1,643.50","1,651.20",131.44,8361,795717
24-01-2006,"1,635.00","1,649.00","1,630.40","1,642.60",38.73,6782,236258
23-01-2006,"1,635.00","1,635.00","1,611.30","1,622.15",46.25,10129,285034
20-01-2006,"1,655.00","1,669.85","1,635.00","1,644.00",68.02,10972,411780
19-01-2006,"1,623.80","1,654.70","1,623.80","1,650.35",73.49,9728,446841
18-01-2006,"1,618.20","1,623.80","1,602.10","1,619.55",63.88,12279,395640
17-01-2006,"1,611.00","1,640.00","1,610.00","1,623.40",76.23,15381,469132
16-01-2006,"1,651.00","1,651.00","1,602.55","1,608.75",97.87,16191,600614
